Qrob_P0093500.2	AT5G42380.1	52.941	136	62	1	6	139	49	184	4.88e-42	138
Qrob_P0093520.2	AT5G40870.1	81.489	470	77	3	32	492	15	483	0.0	761
Qrob_P0093550.2	AT4G24860.3	50.870	230	76	3	28	220	517	746	2.22e-66	221
Qrob_P0093570.2	AT3G51620.3	69.399	183	56	0	52	234	54	236	1.08e-81	262
Qrob_P0093600.2	AT3G49190.1	36.000	125	73	3	17	140	316	434	7.98e-19	82.4
Qrob_P0093610.2	AT5G53390.1	32.258	248	155	4	8	248	15	256	2.05e-27	110
Qrob_P0093620.2	AT5G53390.1	24.829	439	244	15	8	430	15	383	1.70e-25	108
Qrob_P0093650.2	AT2G18110.1	75.429	175	34	1	1	175	66	231	1.51e-71	216
Qrob_P0093660.2	AT3G49190.1	33.333	177	111	4	17	191	316	487	2.14e-24	100
Qrob_P0093670.2	AT5G53390.1	32.677	254	152	5	8	251	15	259	1.30e-30	119
Qrob_P0093680.2	AT5G63440.2	90.129	233	23	0	1	233	1	233	8.21e-161	444
Qrob_P0093710.2	AT5G63460.3	67.857	28	9	0	18	45	16	43	1.02e-05	41.2
Qrob_P0093720.2	AT3G48530.1	73.608	413	101	3	6	415	18	425	0.0	625
Qrob_P0093730.2	AT3G48530.1	57.322	239	48	3	1	201	203	425	2.00e-85	259
Qrob_P0094030.2	AT5G50400.2	63.158	38	14	0	63	100	116	153	1.80e-09	57.4
Qrob_P0094040.2	AT5G50400.2	74.667	75	19	0	85	159	109	183	2.39e-33	127
Qrob_P0094090.2	AT1G67340.1	67.164	335	94	4	17	335	37	371	1.36e-161	457
Qrob_P0094100.2	AT1G05350.1	78.522	433	83	6	1	426	1	430	0.0	664
Qrob_P0094110.2	AT3G48540.1	77.333	225	47	1	1	221	1	225	2.18e-130	367
Qrob_P0094120.2	AT3G48550.1	54.645	183	48	4	6	184	8	159	5.14e-48	154
Qrob_P0094130.2	AT4G37100.1	30.435	207	134	5	113	309	186	392	5.70e-20	90.9
Qrob_P0094160.2	AT4G13090.1	54.636	302	116	7	3	299	8	293	1.19e-110	322
Qrob_P0094290.2	AT4G21700.1	36.571	659	337	27	23	624	24	658	8.24e-102	332
Qrob_P0094300.2	AT1G01350.1	69.811	318	83	3	4	310	20	335	7.59e-166	465
Qrob_P0094330.2	AT4G31340.1	49.020	51	26	0	1	51	184	234	1.85e-12	60.1
Qrob_P0094340.2	AT2G24420.2	45.902	61	30	1	1	61	261	318	1.37e-12	60.5
Qrob_P0094380.2	AT3G16030.4	61.429	70	27	0	101	170	122	191	4.95e-19	84.0
Qrob_P0094390.2	AT1G11330.1	61.233	227	83	1	3	224	539	765	4.38e-93	290
Qrob_P0094410.2	AT1G16090.1	36.842	114	58	6	21	125	50	158	5.84e-13	65.9
Qrob_P0094420.2	AT5G44800.1	43.182	132	74	1	182	312	453	584	4.37e-22	97.4
Qrob_P0094430.2	AT1G79680.1	33.010	309	145	11	26	283	31	328	1.53e-36	140
Qrob_P0094440.2	AT1G69730.1	66.897	290	95	1	1	289	434	723	2.80e-141	419
Qrob_P0094490.2	AT1G69730.1	48.414	473	178	5	59	465	250	722	8.09e-144	431
Qrob_P0094500.2	AT5G13980.2	60.396	101	34	1	6	100	349	449	6.93e-35	128
Qrob_P0094510.2	AT1G16590.1	69.458	203	59	2	1	202	1	201	6.79e-104	298
Qrob_P0094520.2	AT1G79120.2	71.543	376	103	2	23	397	42	414	0.0	561
Qrob_P0094530.2	AT1G16570.2	63.593	423	96	6	1	394	21	414	0.0	519
Qrob_P0094540.2	AT1G33030.1	53.371	356	158	5	14	367	2	351	5.59e-134	387
Qrob_P0094550.2	AT1G56070.3	91.888	789	64	0	1	789	56	844	0.0	1536
Qrob_P0094560.2	AT1G56070.3	93.029	789	55	0	1	789	56	844	0.0	1551
Qrob_P0094580.2	AT1G16560.9	75.974	308	70	1	17	324	31	334	0.0	513
Qrob_P0094590.2	AT3G12910.1	51.402	321	122	12	6	321	11	302	1.51e-90	273
Qrob_P0094610.2	AT5G17490.1	38.235	170	88	6	104	270	155	310	8.45e-22	94.7
Qrob_P0094620.2	AT1G67700.4	75.431	232	55	2	1	231	1	231	3.82e-127	359
Qrob_P0094630.2	AT5G62760.1	38.095	42	20	1	20	61	53	88	0.26	30.8
Qrob_P0094640.2	AT4G27670.1	48.750	160	71	3	77	236	80	228	4.37e-44	148
Qrob_P0094650.2	AT3G26050.1	41.954	174	85	2	1	173	1	159	7.80e-33	130
Qrob_P0094690.2	AT1G67720.1	69.574	940	268	6	4	939	5	930	0.0	1320
Qrob_P0094700.2	AT1G24440.1	65.926	270	72	3	4	271	1	252	1.80e-124	355
Qrob_P0094850.2	AT1G24460.1	46.719	1143	544	7	1161	2256	684	1808	0.0	887
Qrob_P0095120.2	AT4G05120.2	68.765	429	110	2	1	420	1	414	0.0	592
Qrob_P0095130.2	AT4G28100.1	74.101	278	66	4	46	321	31	304	3.75e-145	411
Qrob_P0095170.2	AT3G51550.1	55.224	268	105	7	1	263	636	893	1.55e-79	257
Qrob_P0095180.2	AT3G51550.1	51.394	897	382	23	37	905	26	896	0.0	805
Qrob_P0095310.2	AT1G67520.1	34.085	355	194	10	17	338	30	377	1.21e-40	150
Qrob_P0095320.2	AT3G16030.8	62.385	109	21	1	135	223	531	639	4.74e-36	135
Qrob_P0095330.2	AT2G01660.3	55.745	235	98	3	11	243	2	232	6.49e-88	263
Qrob_P0095340.2	AT3G16030.1	43.852	862	369	21	15	796	25	851	0.0	614
Qrob_P0095360.2	AT4G26690.1	53.390	472	168	4	610	1041	42	501	1.65e-160	496
Qrob_P0095370.2	AT3G16030.1	43.067	887	369	25	8	799	6	851	0.0	595
Qrob_P0095380.2	AT1G48900.2	90.076	262	26	0	1	262	1	262	8.38e-180	501
Qrob_P0095390.2	AT1G48900.1	91.724	145	12	0	1	145	352	496	2.21e-90	271
Qrob_P0095430.2	AT3G14470.2	31.492	905	522	25	31	882	39	898	1.16e-117	385
Qrob_P0095440.2	AT1G14570.2	50.617	324	96	9	3	266	2	321	5.10e-91	277
Qrob_P0095450.2	AT4G15955.3	35.319	235	78	6	12	173	71	304	5.82e-39	135
Qrob_P0095460.2	AT3G05600.2	56.618	136	38	3	26	140	2	137	5.05e-48	155
Qrob_P0095480.2	AT5G35970.1	75.464	485	87	2	2	485	429	882	0.0	706
Qrob_P0095490.2	AT3G60400.1	59.025	554	222	1	8	561	8	556	0.0	685
Qrob_P0095500.2	AT3G14470.2	38.416	682	359	15	3	665	371	1010	2.13e-123	402
Qrob_P0095510.2	AT3G14470.2	40.000	1055	553	23	1	1023	4	1010	0.0	698
Qrob_P0095520.2	AT4G30990.2	45.848	554	241	8	1	524	1094	1618	4.41e-135	433
Qrob_P0095530.2	AT4G30990.2	47.826	322	108	3	1	292	1617	1908	3.00e-81	270
Qrob_P0095550.2	AT4G30990.1	38.191	398	162	11	1	319	2178	2570	1.97e-71	241
Qrob_P0095560.2	AT2G28580.5	33.518	361	168	6	53	344	109	466	3.17e-53	183
Qrob_P0095830.2	AT4G01720.1	42.857	567	195	17	4	523	6	490	1.57e-97	304
Qrob_P0095840.2	AT4G01730.1	59.124	548	165	11	3	533	4	509	0.0	545
Qrob_P0095860.2	AT4G01800.1	86.624	157	21	0	2	158	72	228	5.58e-87	280
Qrob_P0095890.2	AT3G62130.2	65.784	453	144	5	3	447	2	451	0.0	629
Qrob_P0095900.2	AT3G62140.1	42.254	71	37	4	2	70	147	215	0.010	33.1
Qrob_P0095930.2	AT2G47000.7	87.662	154	19	0	6	159	451	604	3.66e-88	281
Qrob_P0096010.2	AT1G02450.1	40.566	106	50	4	19	115	42	143	9.65e-11	55.8
Qrob_P0096020.2	AT2G47000.4	83.673	98	16	0	167	264	505	602	1.74e-47	174
Qrob_P0096030.2	AT1G02520.3	72.089	1254	324	5	47	1289	39	1277	0.0	1838
Qrob_P0096040.2	AT1G02520.3	72.387	1282	305	9	48	1323	39	1277	0.0	1846
Qrob_P0096050.2	AT1G02520.3	72.465	1282	304	8	48	1323	39	1277	0.0	1850
Qrob_P0096330.2	AT5G24050.1	30.220	182	107	5	19	181	165	345	3.52e-17	78.6
Qrob_P0096340.2	AT1G66310.1	26.140	329	193	14	24	315	40	355	1.61e-13	71.6
Qrob_P0096350.2	AT4G10020.1	57.895	380	104	10	3	343	4	366	2.31e-152	434
Qrob_P0096640.2	AT3G11480.1	44.932	365	185	6	4	363	26	379	1.72e-107	320
Qrob_P0096690.2	AT4G36470.1	60.294	204	78	1	2	202	166	369	3.03e-84	254
Qrob_P0096720.2	AT5G10470.2	73.214	224	46	4	1	217	1	217	1.93e-104	328
Qrob_P0096730.2	AT2G22540.3	95.000	60	3	0	1	60	1	60	1.38e-34	118
Qrob_P0096750.2	AT2G22540.2	62.069	174	39	2	1	147	57	230	2.18e-64	196
Qrob_P0096760.2	AT5G10480.1	55.102	196	34	2	1	142	1	196	4.58e-65	199
Qrob_P0096770.2	AT5G65470.1	77.516	467	96	2	9	468	39	503	0.0	766
Qrob_P0096780.2	AT5G10490.2	51.974	152	52	2	13	164	385	515	4.13e-43	158
Qrob_P0096790.2	AT5G10490.1	71.602	412	97	4	1	393	1	411	0.0	598
Qrob_P0096810.2	AT4G38062.1	39.156	1185	497	21	1	1095	1	1051	0.0	645
Qrob_P0096820.2	AT4G38060.1	52.857	70	21	3	105	166	59	124	2.04e-14	66.6
Qrob_P0096830.2	AT2G22560.1	61.996	471	169	6	1	468	1	464	0.0	564
Qrob_P0096840.2	AT2G22570.1	66.197	213	71	1	4	215	6	218	1.67e-108	311
Qrob_P0096850.2	AT5G65490.1	62.384	646	224	6	17	658	12	642	0.0	779
Qrob_P0096860.2	AT4G38050.1	61.118	769	206	6	30	793	29	709	0.0	878
Qrob_P0096870.2	AT5G65500.2	53.061	294	127	5	1	289	512	799	1.69e-106	327
Qrob_P0096880.2	AT5G65500.2	50.297	505	221	8	7	507	20	498	4.24e-157	467
Qrob_P0096890.2	AT5G10510.6	57.095	592	139	19	1	485	2	585	0.0	529
Qrob_P0096960.2	AT5G65540.1	54.717	477	192	9	9	479	148	606	6.20e-157	459
Qrob_P0096970.2	AT5G65550.1	52.665	469	206	8	1	461	1	461	2.02e-167	480
Qrob_P0096980.2	ATCG01130.1	60.396	101	35	2	1	101	1588	1683	9.34e-25	97.1
Qrob_P0096990.2	ATCG01120.1	80.220	91	16	1	1	91	1	89	1.35e-43	136
Qrob_P0097000.2	ATCG01110.1	86.930	329	42	1	1	328	1	329	0.0	595
Qrob_P0097020.2	AT5G65550.1	52.500	440	194	8	1	433	1	432	1.20e-152	448
Qrob_P0097030.2	AT2G22590.1	51.087	460	213	7	6	459	13	466	4.11e-169	484
Qrob_P0097060.2	AT2G22590.1	58.606	459	186	4	16	471	13	470	0.0	555
Qrob_P0097080.2	AT2G22590.1	52.261	199	81	1	1	185	271	469	2.28e-66	211
Qrob_P0097090.2	AT3G44730.4	33.333	45	26	1	73	117	761	801	9.4	26.6
Qrob_P0097110.2	AT2G22600.1	42.013	457	222	15	27	451	14	459	2.06e-77	260
Qrob_P0097150.2	AT1G15960.1	54.032	372	153	1	5	358	133	504	8.23e-143	415
Qrob_P0097180.2	AT2G22600.1	39.877	326	143	13	1	294	155	459	6.19e-44	160
Qrob_P0097220.2	AT1G15960.1	55.839	274	121	0	21	294	231	504	1.90e-108	325
Qrob_P0097240.2	AT4G38040.2	80.714	280	54	0	22	301	64	343	9.09e-176	492
Qrob_P0097250.2	AT4G38020.1	62.099	343	108	5	17	352	22	349	1.89e-146	418
Qrob_P0097410.2	AT4G08310.1	53.811	433	163	10	24	443	33	441	4.59e-118	359
Qrob_P0097420.2	AT1G44790.1	66.165	133	34	1	135	267	64	185	2.72e-55	177
Qrob_P0097430.2	AT4G08300.1	63.243	370	121	4	7	367	6	369	4.53e-167	472
Qrob_P0097440.2	AT4G08280.3	59.596	99	13	2	41	138	40	112	9.90e-33	112
Qrob_P0097470.2	AT4G03250.1	32.990	194	105	9	53	233	326	507	4.61e-10	59.7
Qrob_P0097490.2	AT3G61420.2	47.170	371	132	5	15	358	173	506	2.25e-90	282
Qrob_P0097500.2	AT2G33840.1	41.791	268	92	5	1	206	118	383	2.10e-59	191
Qrob_P0097540.2	AT1G44820.1	69.816	434	126	3	9	442	3	431	0.0	662
Qrob_P0097550.2	AT1G44835.1	55.000	120	27	3	1	101	1	112	5.16e-37	127
Qrob_P0097560.2	AT1G44835.1	46.591	176	78	5	21	195	141	301	3.37e-38	135
Qrob_P0097610.2	AT2G25710.7	70.079	254	70	1	1	248	39	292	2.08e-133	378
Qrob_P0097630.2	AT1G68310.1	85.714	35	4	1	18	52	127	160	1.17e-12	58.5
Qrob_P0097640.2	AT1G68310.1	57.273	110	41	1	3	112	25	128	1.19e-41	135
Qrob_P0097650.2	AT2G17900.1	60.956	502	169	1	1	502	6	480	0.0	659
Qrob_P0097660.2	AT1G77720.1	55.309	857	292	19	1	849	1	774	0.0	842
Qrob_P0097670.2	AT5G27260.1	34.177	158	95	5	13	163	10	165	1.33e-13	70.5
Qrob_P0097680.2	AT5G41980.1	29.630	81	37	1	9	69	45	125	2.36e-04	40.4
Qrob_P0097690.2	AT1G75710.1	41.416	466	180	13	27	457	50	457	6.32e-98	302
Qrob_P0097700.2	AT4G08210.1	56.477	687	296	1	12	698	2	685	0.0	818
Qrob_P0097730.2	AT4G01070.1	56.290	469	196	5	3	465	5	470	0.0	531
Qrob_P0097750.2	AT4G01070.1	56.290	469	194	5	3	463	5	470	0.0	528
Qrob_P0097760.2	AT4G01070.1	56.716	469	194	6	3	465	5	470	0.0	531
Qrob_P0097770.2	AT4G01070.1	56.433	443	183	7	3	438	5	444	2.36e-167	489
Qrob_P0097780.2	AT4G01070.1	56.404	445	185	6	3	441	5	446	1.29e-173	495
Qrob_P0097790.2	AT4G01070.1	48.261	460	171	6	7	399	9	468	1.15e-137	402
Qrob_P0097800.2	AT5G19590.2	65.942	138	40	2	27	161	19	152	4.31e-60	183
Qrob_P0097810.2	AT5G19590.2	67.391	138	38	2	27	161	19	152	5.28e-61	186
Qrob_P0097820.2	AT3G17380.1	42.754	138	56	2	7	124	19	153	3.22e-29	111
Qrob_P0097840.2	AT1G65770.1	35.542	166	82	6	50	197	188	346	1.24e-21	91.3
Qrob_P0097850.2	AT3G17380.1	42.160	287	159	3	18	300	19	302	1.71e-78	241
Qrob_P0097860.2	AT3G17380.1	41.463	287	161	3	7	289	19	302	1.74e-77	238
Qrob_P0097870.2	AT3G17380.1	41.812	287	160	3	7	289	19	302	2.45e-78	241
Qrob_P0097880.2	AT3G10310.1	70.968	93	24	1	111	203	23	112	4.27e-36	134
Qrob_P0098080.2	AT1G01710.1	67.593	108	28	2	6	106	168	275	5.41e-41	140
Qrob_P0098090.2	AT1G01710.1	54.545	176	75	3	4	176	1	174	7.03e-57	185
Qrob_P0098130.2	AT5G62760.4	41.667	300	102	6	15	298	393	635	3.40e-60	203
Qrob_P0098140.2	AT1G18870.1	57.931	580	197	5	1	566	1	547	0.0	656
Qrob_P0098150.2	AT3G01270.1	56.485	478	164	10	1	436	1	476	0.0	522
Qrob_P0098160.2	AT5G20970.1	31.461	89	61	0	19	107	7	95	6.01e-13	62.8
Qrob_P0098170.2	AT5G20970.1	32.979	94	63	0	19	112	7	100	2.42e-15	73.6
Qrob_P0098180.2	AT1G74720.1	71.093	1107	261	16	1	1073	1	1082	0.0	1535
Qrob_P0098190.2	AT5G02500.1	61.250	480	119	4	1	413	106	585	0.0	559
Qrob_P0098200.2	AT3G01280.1	41.877	277	116	5	4	241	5	275	3.85e-65	204
Qrob_P0098220.2	AT1G74730.1	66.292	178	52	1	21	198	30	199	5.40e-63	194
Qrob_P0098230.2	AT1G69850.1	68.878	588	167	5	3	579	4	586	0.0	805
Qrob_P0098240.2	AT3G01470.1	40.845	213	102	6	49	258	32	223	5.16e-42	147
Qrob_P0098250.2	AT5G62720.1	69.312	189	56	1	65	251	56	244	1.23e-89	265
Qrob_P0098260.2	AT2G47140.1	51.383	253	119	3	5	255	2	252	3.55e-82	248
Qrob_P0098270.2	AT2G47140.1	50.988	253	122	2	30	282	2	252	9.81e-85	254
Qrob_P0098280.2	AT2G47140.1	50.769	260	124	3	5	264	2	257	1.59e-87	261
Qrob_P0098290.2	AT5G58003.1	40.334	419	212	6	24	407	19	434	7.90e-95	291
Qrob_P0098300.2	AT5G58003.3	37.097	372	207	10	24	375	7	371	2.50e-65	213
Qrob_P0098310.2	AT5G58003.2	34.358	358	177	9	33	339	1	351	5.91e-52	176
Qrob_P0098320.2	AT5G58003.3	40.608	362	184	12	24	363	7	359	5.47e-72	230
Qrob_P0098330.2	AT5G58003.3	40.896	357	181	11	35	370	12	359	8.73e-72	229
Qrob_P0098340.2	AT5G58003.3	41.892	370	193	6	7	355	12	380	1.91e-90	276
Qrob_P0098360.2	AT5G05080.4	68.627	51	7	1	5	55	149	190	2.51e-13	65.5
Qrob_P0098380.2	AT2G46620.1	58.791	182	56	2	84	248	177	356	4.41e-65	210
Qrob_P0098390.2	AT4G24380.1	46.411	209	111	1	7	215	10	217	1.35e-67	209
Qrob_P0098420.2	AT2G40980.1	78.980	490	101	2	221	710	131	618	0.0	820
Qrob_P0098430.2	AT4G31940.1	49.715	527	251	7	10	526	3	525	0.0	521
Qrob_P0098440.2	AT3G63380.1	60.832	817	308	6	9	820	24	833	0.0	946
Qrob_P0098460.2	AT3G56950.1	62.185	238	90	0	1	238	1	238	4.20e-111	319
Qrob_P0098500.2	AT4G37370.1	60.041	493	186	7	15	503	12	497	0.0	622
Qrob_P0098750.2	AT5G40320.1	35.352	512	282	18	36	528	79	560	7.38e-74	247
Qrob_P0098760.2	AT4G13992.1	24.691	243	101	5	28	188	342	584	3.13e-12	66.2
Qrob_P0098780.2	AT2G34930.1	33.763	776	401	25	24	717	24	768	2.51e-98	325
Qrob_P0098800.2	AT3G26300.1	42.052	497	279	5	1	490	1	495	1.86e-139	411
Qrob_P0098810.2	AT2G45550.1	37.825	423	205	7	6	382	38	448	1.90e-90	281
Qrob_P0098830.2	AT4G26110.1	57.143	70	24	1	11	74	145	214	4.95e-21	90.5
Qrob_P0098840.2	AT5G41020.1	58.951	324	131	2	30	352	261	583	2.56e-137	403
Qrob_P0098850.2	AT3G07880.1	63.158	133	44	1	56	183	106	238	1.38e-57	181
Qrob_P0098870.2	AT5G23520.2	40.102	197	76	2	25	179	236	432	6.48e-37	132
Qrob_P0098880.2	AT5G17680.1	38.854	471	243	7	1	432	192	656	4.43e-95	311
Qrob_P0098890.2	AT5G48770.1	47.973	148	50	5	23	151	12	151	1.59e-34	127
Qrob_P0098900.2	AT3G25440.1	49.883	427	143	13	4	384	44	445	6.88e-102	309
Qrob_P0098910.2	AT3G25440.1	50.459	436	137	11	51	441	44	445	1.52e-107	325
Qrob_P0098920.2	AT5G17680.2	35.513	780	398	13	18	708	158	921	8.11e-119	390
Qrob_P0098930.2	AT1G72890.1	49.650	143	70	1	25	167	38	178	4.84e-42	145
Qrob_P0098940.2	AT3G25440.2	53.258	353	99	9	93	402	52	381	1.46e-100	304
Qrob_P0098950.2	AT5G17680.2	37.515	821	452	11	23	795	158	965	1.88e-148	476
Qrob_P0098960.2	AT5G23520.2	40.102	197	76	2	25	179	236	432	6.48e-37	132
Qrob_P0098970.2	AT5G17680.1	38.745	733	393	11	1	692	192	909	6.66e-141	455
Qrob_P0098980.2	AT1G72890.1	51.748	143	67	1	26	168	38	178	6.65e-44	150
Qrob_P0099000.2	AT3G25440.2	62.579	318	80	9	7	304	83	381	2.25e-118	345
Qrob_P0099020.2	AT5G17680.2	38.566	739	408	10	1	703	193	921	1.48e-143	461
Qrob_P0099030.2	AT5G36930.4	47.020	151	77	2	24	173	12	160	3.78e-44	155
Qrob_P0099050.2	AT3G25440.5	59.375	288	70	9	83	340	20	290	2.59e-93	280
Qrob_P0099070.2	AT3G25440.5	48.677	189	65	8	30	212	128	290	5.98e-32	117
Qrob_P0099080.2	AT5G17680.2	38.503	735	396	11	1	694	193	912	8.33e-138	448
Qrob_P0099090.2	AT1G72890.1	50.350	143	69	1	25	167	38	178	1.84e-43	149
Qrob_P0099100.2	AT3G25440.1	51.300	423	143	11	4	384	44	445	1.43e-105	318
Qrob_P0099110.2	AT3G25440.1	58.913	460	145	11	13	464	22	445	3.24e-154	445
Qrob_P0099120.2	AT3G07500.1	69.036	197	61	0	1	197	13	209	2.01e-94	275
Qrob_P0099180.2	AT5G60440.1	31.818	198	125	4	2	191	7	202	1.71e-27	105
Qrob_P0099190.2	AT4G37830.1	67.347	98	32	0	1	98	1	98	1.55e-46	145
Qrob_P0099210.2	AT5G65720.3	80.482	456	87	1	1	456	1	454	0.0	766
Qrob_P0099230.2	AT5G65730.1	74.740	289	71	1	1	287	4	292	1.23e-171	476
Qrob_P0099270.2	AT5G65760.1	73.362	473	123	2	99	569	35	506	0.0	761
Qrob_P0099290.2	AT5G65770.3	51.731	1040	426	12	2	1036	3	971	0.0	903
Qrob_P0099300.2	AT3G04600.3	77.523	436	65	1	11	446	1	403	0.0	696
Qrob_P0099550.2	AT4G38160.4	71.257	334	91	3	1	332	1	331	1.09e-176	493
Qrob_P0099560.2	AT3G58640.2	27.273	55	37	2	54	108	623	674	2.2	28.5
Qrob_P0099630.2	AT5G35550.1	59.477	153	48	2	13	165	16	154	6.43e-54	176
Qrob_P0099640.2	AT4G25810.1	34.286	35	18	1	25	54	147	181	2.8	28.1
Qrob_P0099650.2	AT4G38170.1	59.864	147	55	1	13	159	404	546	7.88e-48	162
Qrob_P0099670.2	AT3G19210.3	33.333	60	39	1	50	109	63	121	0.48	31.2
Qrob_P0099680.2	AT5G19410.2	40.000	45	18	1	123	158	462	506	7.9	27.7
Qrob_P0099690.2	AT2G17410.3	64.890	319	92	6	186	496	478	784	4.54e-130	396
Qrob_P0099740.2	AT2G23010.1	27.273	66	38	2	39	97	98	160	3.4	27.3
Qrob_P0099750.2	AT4G38200.2	51.591	440	201	4	20	457	836	1265	5.13e-144	443
Qrob_P0099770.2	AT4G14770.2	20.202	99	67	2	132	225	284	375	0.26	33.1
Qrob_P0099790.2	AT5G26600.2	71.926	431	117	2	19	447	45	473	0.0	651
Qrob_P0099800.2	AT5G09315.1	53.846	221	89	1	38	245	32	252	1.05e-79	241
Qrob_P0099810.2	AT3G07180.3	37.838	37	23	0	37	73	349	385	0.14	32.7
Qrob_P0099820.2	AT3G15000.1	54.225	426	143	11	2	416	9	393	4.84e-105	317
Qrob_P0099830.2	AT4G38220.1	68.235	425	112	4	36	453	23	431	0.0	597
Qrob_P0099850.2	AT4G38220.2	70.000	420	111	3	36	448	23	434	0.0	613
Qrob_P0099870.2	AT2G17350.1	93.443	61	4	0	1	61	1	61	2.48e-23	86.3
Qrob_P0099880.2	AT4G18180.1	67.095	389	107	3	52	419	33	421	0.0	555
Qrob_P0099890.2	AT4G35360.2	82.338	385	48	1	1	385	1	365	0.0	640
Qrob_P0100470.2	AT2G17210.1	53.460	737	330	9	7	737	6	735	0.0	790
Qrob_P0100490.2	AT2G17220.1	61.722	418	98	4	51	464	55	414	1.33e-175	499
Qrob_P0100530.2	AT4G00990.1	58.350	509	176	8	83	587	80	556	0.0	577
Qrob_P0100540.2	AT4G00990.1	48.117	239	88	4	132	334	594	832	1.16e-59	205
Qrob_P0100550.2	AT1G01290.2	63.556	225	48	4	1	193	47	269	4.74e-91	268
Qrob_P0100570.2	AT3G31430.1	29.412	119	80	1	37	155	134	248	8.37e-14	68.9
Qrob_P0100590.2	AT3G18670.2	34.706	170	103	3	2	164	91	259	5.02e-25	100
Qrob_P0100610.2	AT5G04700.1	52.792	197	89	4	2	195	465	660	7.70e-58	193
Qrob_P0100640.2	AT2G34080.1	44.755	143	70	4	9	142	7	149	1.11e-31	116
Qrob_P0100650.2	AT3G48340.1	51.149	174	83	2	14	186	171	343	6.53e-63	198
Qrob_P0100680.2	AT2G17260.1	24.889	225	151	5	90	302	318	536	1.32e-11	65.9
Qrob_P0100690.2	AT2G29100.1	32.584	267	129	8	21	239	504	767	6.18e-29	115
Qrob_P0100700.2	AT2G34040.2	58.824	34	12	1	10	43	140	171	4.03e-06	42.7
Qrob_P0100730.2	AT5G20480.2	33.473	239	130	6	72	289	27	257	2.56e-25	106
Qrob_P0100740.2	AT2G34060.1	64.286	336	110	1	22	347	11	346	9.18e-164	461
Qrob_P0100750.2	AT4G18460.2	81.250	128	24	0	36	163	1	128	1.63e-77	228
Qrob_P0100760.2	AT5G47550.1	68.132	91	28	1	36	125	28	118	1.26e-39	129
Qrob_P0100770.2	AT4G18470.1	50.000	66	29	1	1	62	1	66	2.11e-14	67.4
Qrob_P0101220.2	AT5G20480.2	46.032	126	61	2	40	158	28	153	2.28e-25	102
Qrob_P0101250.2	AT4G39830.1	62.172	571	203	5	12	571	14	582	0.0	752
Qrob_P0101300.2	AT1G11330.2	47.303	241	88	2	2	203	579	819	1.03e-67	222
Qrob_P0101310.2	AT1G67520.4	41.923	780	382	21	39	772	22	776	3.53e-172	514
Qrob_P0101330.2	AT1G67520.4	34.201	269	129	10	17	259	86	332	8.23e-25	104
Qrob_P0101350.2	AT1G67520.6	40.434	784	369	19	29	730	25	792	3.30e-156	483
Qrob_P0101360.2	AT1G11330.2	51.974	304	136	1	28	321	540	843	1.47e-107	332
Qrob_P0101370.2	AT1G67520.6	42.259	788	386	18	37	775	25	792	6.77e-176	527
Qrob_P0101410.2	AT1G67520.5	50.718	209	73	3	5	189	222	424	1.69e-61	200
Qrob_P0101430.2	AT5G18470.1	30.602	415	241	16	1	374	1	409	7.13e-43	155
Qrob_P0101440.2	AT1G67520.5	55.937	379	161	5	5	377	204	582	4.97e-143	418
Qrob_P0101470.2	AT5G18470.1	31.888	392	217	13	34	388	31	409	2.85e-43	157
Qrob_P0101480.2	AT1G67520.5	47.301	389	141	8	41	373	202	582	2.22e-108	329
Qrob_P0101490.2	AT3G13860.1	75.325	77	19	0	7	83	303	379	5.25e-36	130
Qrob_P0101510.2	AT4G21390.1	53.754	333	121	3	47	346	510	842	1.06e-115	355
Qrob_P0101540.2	AT4G30990.2	66.310	187	59	2	1	186	1	184	1.79e-76	249
Qrob_P0101640.2	AT3G54860.1	68.085	611	135	6	1	569	1	593	0.0	854
Qrob_P0101680.2	AT5G04270.1	48.727	275	75	4	1	213	1	271	1.24e-74	227
Qrob_P0101690.2	AT2G39130.2	63.725	102	31	2	13	108	54	155	1.30e-35	128
Qrob_P0101700.2	AT2G39130.2	68.448	393	87	5	31	386	159	551	5.41e-180	512
Qrob_P0101710.2	AT3G10360.1	52.429	988	404	23	1	968	7	948	0.0	890
Qrob_P0101770.2	AT1G53390.1	62.489	1109	350	11	10	1079	29	1110	0.0	1390
Qrob_P0101780.2	AT5G24760.1	78.075	374	81	1	12	385	10	382	0.0	629
Qrob_P0101800.2	AT2G37010.2	42.522	341	95	3	1	240	691	1031	3.16e-83	268
Qrob_P0101840.2	AT1G56200.2	38.835	103	46	5	40	129	8	106	1.03e-11	60.1
Qrob_P0101860.2	AT2G39020.1	47.619	84	42	1	44	125	52	135	2.69e-12	62.4
Qrob_P0101890.2	AT3G60750.1	56.011	366	159	2	9	374	376	739	8.46e-144	426
Qrob_P0101900.2	AT3G60750.2	41.667	228	78	2	3	175	98	325	4.01e-53	181
Qrob_P0101920.2	AT2G37030.1	49.138	116	55	1	1	112	1	116	2.13e-32	110
Qrob_P0101930.2	AT5G03300.1	85.841	339	48	0	4	342	8	346	0.0	624
Qrob_P0101940.2	AT4G22170.1	25.301	332	171	16	40	318	9	316	1.39e-08	55.8
Qrob_P0101950.2	AT3G53260.1	83.691	699	114	0	10	708	18	716	0.0	1244
